age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,deposit
25,blue-collar,single,secondary,no,2122,no,0,cellular,263,2,-1,0,unknown,yes
30,technician,married,tertiary,no,2204,no,0,cellular,314,2,-1,0,unknown,yes
28,self-employed,single,tertiary,no,3095,no,0,cellular,407,2,-1,0,unknown,yes
21,student,single,secondary,no,2364,no,0,telephone,659,2,92,1,success,yes
87,retired,married,primary,no,2214,no,0,telephone,510,2,-1,0,unknown,yes
22,student,single,secondary,no,678,no,0,cellular,141,2,-1,0,unknown,yes
28,self-employed,single,tertiary,no,1844,no,0,cellular,161,1,91,3,failure,yes
31,unemployed,married,tertiary,no,754,no,0,cellular,258,1,194,2,success,yes
60,retired,married,secondary,no,1341,no,0,cellular,378,3,-1,0,unknown,yes
41,technician,single,unknown,no,3256,yes,0,cellular,246,3,-1,0,unknown,yes
24,student,single,secondary,no,2683,no,0,cellular,106,2,-1,0,unknown,yes
54,management,divorced,tertiary,no,919,no,0,cellular,450,3,-1,0,unknown,yes
35,technician,single,tertiary,no,424,no,0,cellular,185,7,-1,0,unknown,yes
70,retired,divorced,primary,no,905,no,0,telephone,370,1,196,2,success,yes
62,blue-collar,married,secondary,no,604,no,0,cellular,181,1,90,4,other,yes
59,technician,married,primary,no,3006,no,0,cellular,307,1,91,10,success,yes
48,unemployed,married,secondary,no,1228,no,0,cellular,515,1,282,4,success,yes
45,admin.,married,secondary,no,3189,no,0,cellular,231,1,-1,0,unknown,yes
36,admin.,married,unknown,no,1389,no,0,cellular,587,2,-1,0,unknown,yes
33,services,single,secondary,no,557,no,0,cellular,303,2,274,1,success,yes
32,admin.,married,secondary,no,789,no,0,cellular,364,2,-1,0,unknown,yes
60,retired,divorced,tertiary,no,1379,yes,0,cellular,293,3,347,1,failure,yes
39,management,married,tertiary,no,2577,no,0,cellular,346,2,-1,0,unknown,yes
37,admin.,single,secondary,no,3148,no,0,cellular,394,2,-1,0,unknown,yes
85,retired,married,primary,no,1607,no,0,cellular,231,3,-1,0,unknown,yes
79,retired,married,primary,no,3560,no,0,telephone,324,2,272,2,success,yes
64,retired,married,secondary,no,1011,no,0,cellular,364,1,91,2,failure,yes
42,technician,married,secondary,no,1392,yes,0,cellular,451,1,67,9,success,yes
47,blue-collar,married,secondary,no,1231,no,0,cellular,260,1,91,1,success,yes
66,retired,married,secondary,no,627,no,0,cellular,351,1,195,1,success,yes
61,retired,married,secondary,no,510,no,0,cellular,637,1,94,1,success,yes
27,admin.,married,tertiary,no,2542,no,0,cellular,238,1,301,3,failure,yes
63,retired,married,secondary,no,897,no,0,cellular,421,1,-1,0,unknown,yes
36,management,married,tertiary,no,627,no,0,cellular,253,1,88,1,success,yes
38,unemployed,married,primary,no,3442,yes,0,cellular,694,1,202,2,success,yes
92,retired,married,unknown,no,1189,no,0,cellular,162,4,96,3,success,yes
77,retired,married,secondary,no,2980,no,0,telephone,1338,1,95,2,success,yes
30,admin.,single,secondary,no,679,no,0,cellular,141,1,-1,0,unknown,yes
81,retired,married,primary,no,667,no,0,cellular,338,1,92,1,success,yes
42,unknown,single,unknown,no,1345,no,0,cellular,243,1,92,2,success,yes
48,admin.,divorced,secondary,no,1544,no,0,cellular,140,1,238,3,other,yes
52,services,married,secondary,no,1390,yes,0,cellular,340,1,92,2,success,yes
38,housemaid,divorced,secondary,no,494,no,0,cellular,162,4,92,4,success,yes
61,admin.,married,unknown,no,3107,yes,0,cellular,179,1,92,1,success,yes
20,student,single,unknown,no,1240,no,0,cellular,194,3,202,2,success,yes
39,admin.,married,secondary,no,424,no,0,cellular,364,1,436,10,failure,yes
44,technician,married,secondary,no,2507,yes,0,cellular,699,1,-1,0,unknown,yes
73,retired,married,primary,no,703,no,0,cellular,397,3,-1,0,unknown,yes
36,student,single,tertiary,no,553,no,0,cellular,910,1,93,1,success,yes
48,management,married,tertiary,no,581,no,0,cellular,415,4,-1,0,unknown,yes
52,services,married,secondary,no,1080,no,0,cellular,388,4,93,1,success,yes
30,blue-collar,married,secondary,no,2367,no,0,cellular,291,2,-1,0,unknown,yes
36,management,married,tertiary,no,2935,no,0,cellular,128,2,-1,0,unknown,yes
80,retired,married,primary,no,1395,no,0,cellular,149,1,91,3,success,yes
33,technician,married,tertiary,no,1924,no,0,cellular,200,1,83,3,success,yes
56,technician,married,tertiary,no,1545,no,0,cellular,184,1,433,1,failure,yes
54,admin.,married,secondary,no,424,no,0,cellular,159,1,98,2,failure,yes
34,admin.,married,tertiary,no,424,no,0,cellular,153,2,-1,0,unknown,yes
66,retired,married,tertiary,no,2085,no,0,cellular,214,1,91,4,success,yes
52,blue-collar,married,primary,no,730,no,0,cellular,221,1,-1,0,unknown,yes
60,retired,married,secondary,no,3751,yes,0,cellular,175,2,-1,0,unknown,yes
28,admin.,single,secondary,no,685,yes,1,cellular,252,3,142,6,success,yes
56,retired,divorced,primary,no,1112,no,0,cellular,142,1,102,1,other,yes
36,technician,married,tertiary,no,626,no,0,cellular,311,1,120,3,failure,yes
45,management,single,tertiary,no,3154,no,0,cellular,477,11,-1,0,unknown,yes
60,management,married,unknown,no,688,no,0,telephone,263,1,-1,0,unknown,yes
33,entrepreneur,single,secondary,no,702,no,0,cellular,561,5,-1,0,unknown,yes
77,retired,married,tertiary,no,3511,no,0,telephone,481,2,-1,0,unknown,yes
66,retired,married,primary,no,2836,no,0,cellular,472,1,172,2,other,yes
45,management,married,tertiary,no,970,no,0,cellular,575,1,-1,0,unknown,yes
30,student,single,unknown,no,3067,no,0,cellular,202,1,-1,0,unknown,yes
56,services,married,secondary,no,2112,no,0,cellular,334,2,281,2,failure,yes
64,housemaid,married,unknown,no,2447,no,0,telephone,217,2,-1,0,unknown,yes
30,technician,single,tertiary,no,2965,no,0,cellular,177,1,93,1,other,yes
33,technician,married,secondary,no,727,yes,0,cellular,353,1,301,5,success,yes
72,retired,married,primary,no,2426,no,0,cellular,441,2,82,3,success,yes
44,technician,married,tertiary,no,2005,yes,1,cellular,506,1,92,4,failure,yes
37,admin.,single,secondary,no,1144,no,0,cellular,127,1,174,2,other,yes
52,blue-collar,married,secondary,no,1357,no,1,cellular,151,1,48,3,success,yes
37,technician,single,secondary,no,689,yes,1,cellular,138,1,366,2,failure,yes
34,management,married,tertiary,no,547,no,0,cellular,299,3,-1,0,unknown,yes
78,retired,married,unknown,no,3149,no,0,telephone,885,2,104,4,success,yes
45,admin.,married,secondary,no,629,no,0,cellular,371,1,92,1,success,yes
68,retired,married,tertiary,no,2524,no,0,cellular,277,2,181,1,failure,yes
53,management,married,tertiary,no,3398,no,0,cellular,206,1,-1,0,unknown,yes
39,services,married,secondary,no,2497,no,0,cellular,656,3,-1,0,unknown,yes
55,management,divorced,tertiary,no,2136,no,0,cellular,303,2,94,3,success,yes
32,student,single,tertiary,no,424,no,0,cellular,231,3,276,2,failure,yes
76,retired,married,primary,no,2228,no,0,telephone,427,1,-1,0,unknown,yes
35,admin.,divorced,secondary,no,1468,no,0,cellular,193,6,97,12,other,yes
55,admin.,married,secondary,no,1025,no,0,cellular,388,2,150,6,success,yes
41,technician,single,tertiary,no,1893,yes,0,cellular,259,1,184,6,success,yes
35,unemployed,single,tertiary,no,838,no,0,cellular,647,1,176,1,failure,yes
80,retired,married,secondary,no,2296,no,0,telephone,737,1,181,2,failure,yes
38,technician,married,secondary,no,742,no,0,cellular,381,1,181,5,failure,yes
48,blue-collar,married,secondary,no,1945,yes,0,cellular,487,1,178,2,failure,yes
25,management,married,unknown,no,871,no,0,cellular,149,1,297,1,success,yes
36,admin.,single,tertiary,no,1392,no,0,cellular,193,1,176,5,failure,yes
29,housemaid,single,tertiary,no,443,no,0,cellular,108,2,64,2,success,yes
58,unemployed,married,secondary,no,1879,no,0,cellular,284,2,-1,0,unknown,yes
46,blue-collar,married,secondary,no,1515,yes,0,cellular,374,2,129,3,other,yes
23,admin.,single,tertiary,no,1301,yes,0,cellular,188,2,280,8,failure,yes
67,retired,divorced,secondary,no,1122,no,0,cellular,184,2,97,1,success,yes
30,management,married,tertiary,no,2117,no,0,cellular,1093,3,101,1,other,yes
22,student,single,secondary,no,640,no,0,cellular,361,1,187,1,success,yes
45,admin.,married,secondary,no,1566,no,0,telephone,307,1,446,3,failure,yes
40,management,married,tertiary,no,2030,no,0,telephone,76,6,-1,0,unknown,yes
35,management,married,tertiary,no,486,no,0,cellular,467,2,185,2,failure,yes
33,student,married,secondary,no,1816,no,0,cellular,357,1,92,3,success,yes
60,technician,married,secondary,no,1235,yes,0,cellular,125,1,558,7,other,yes
24,student,single,tertiary,no,659,no,0,cellular,96,1,92,1,success,yes
18,student,single,unknown,no,532,no,0,cellular,90,1,183,1,success,yes
65,entrepreneur,married,tertiary,no,2282,no,0,telephone,288,1,92,1,success,yes
27,management,single,tertiary,no,813,no,0,cellular,118,2,104,2,failure,yes
35,admin.,single,secondary,no,397,no,1,cellular,61,4,182,5,failure,yes
39,blue-collar,single,tertiary,no,596,yes,0,cellular,123,2,183,2,failure,yes
53,admin.,married,secondary,no,3642,no,0,cellular,162,2,92,1,success,yes
23,student,single,secondary,no,903,no,0,cellular,740,2,182,1,failure,yes
34,admin.,married,secondary,no,2306,yes,0,cellular,241,2,92,3,success,yes
36,management,single,tertiary,no,902,no,0,cellular,627,2,-1,0,unknown,yes
52,unemployed,married,secondary,no,518,no,0,cellular,151,1,92,13,success,yes
36,student,single,unknown,no,840,no,0,cellular,149,1,-1,0,unknown,yes
61,retired,married,tertiary,no,2399,yes,0,cellular,156,2,92,5,success,yes
58,technician,married,secondary,no,1012,yes,0,cellular,509,3,183,6,success,yes
48,unemployed,divorced,secondary,no,625,no,0,cellular,404,2,92,2,success,yes
34,management,divorced,tertiary,no,2552,no,0,cellular,312,2,156,4,other,yes
58,management,married,secondary,no,2195,no,1,cellular,133,2,92,5,success,yes
39,technician,divorced,secondary,no,1306,yes,0,cellular,689,2,180,5,failure,yes
44,management,married,tertiary,no,1988,no,0,cellular,69,1,190,1,success,yes
54,unknown,married,secondary,no,2223,no,0,cellular,447,1,91,3,success,yes
27,student,single,tertiary,no,3236,no,0,cellular,291,1,91,4,success,yes
77,retired,married,secondary,no,1061,no,0,cellular,286,1,188,1,success,yes
30,admin.,single,secondary,no,3061,no,0,cellular,110,8,-1,0,unknown,yes
61,retired,married,tertiary,no,3232,no,0,cellular,224,3,-1,0,unknown,yes
76,retired,married,primary,no,2733,no,0,cellular,307,1,90,4,success,yes
28,blue-collar,married,secondary,no,485,yes,0,cellular,251,1,174,4,success,yes
35,management,married,tertiary,no,424,yes,0,cellular,389,2,92,5,success,yes
59,technician,married,secondary,no,540,no,0,cellular,266,1,183,7,success,yes
42,blue-collar,married,secondary,no,836,yes,0,cellular,454,2,184,2,success,yes
35,self-employed,single,tertiary,no,777,no,0,cellular,350,1,183,1,success,yes
71,retired,married,secondary,no,1932,no,0,cellular,658,1,-1,0,unknown,yes
60,retired,married,secondary,no,946,no,0,cellular,465,1,182,3,success,yes
34,blue-collar,married,secondary,no,1758,yes,0,cellular,229,2,297,2,failure,yes
57,retired,married,primary,no,3605,no,0,cellular,967,1,90,6,success,yes
75,retired,married,secondary,no,715,no,0,cellular,513,1,183,1,failure,yes
64,retired,married,tertiary,no,1254,no,0,cellular,669,1,181,3,failure,yes
36,technician,married,tertiary,no,765,no,0,cellular,417,2,183,1,success,yes
29,technician,single,secondary,no,537,no,0,cellular,326,2,183,4,success,yes
34,management,single,tertiary,no,3703,no,0,cellular,635,1,183,1,success,yes
26,unemployed,single,secondary,no,1055,no,0,cellular,216,1,-1,0,unknown,yes
41,management,married,tertiary,no,3786,no,0,cellular,136,2,184,3,success,yes
47,blue-collar,married,secondary,no,2864,no,0,cellular,169,2,182,4,other,yes
52,management,married,tertiary,no,3118,no,0,cellular,179,3,-1,0,unknown,yes
32,technician,married,secondary,no,2712,no,0,cellular,373,1,374,1,other,yes
21,student,single,secondary,no,547,no,0,telephone,377,5,93,2,success,yes
54,technician,married,secondary,no,3629,no,0,cellular,249,1,186,3,success,yes
29,management,single,tertiary,no,1421,no,0,cellular,136,2,92,2,success,yes
32,management,married,tertiary,no,1309,no,0,cellular,664,4,-1,0,unknown,yes
38,services,married,secondary,no,1189,no,0,cellular,1377,3,182,2,success,yes
48,unemployed,married,secondary,no,1330,no,0,cellular,380,4,185,6,success,yes
46,management,married,tertiary,no,773,no,0,cellular,293,2,616,1,failure,yes
32,technician,married,secondary,no,907,yes,0,cellular,81,6,187,3,success,yes
49,services,married,primary,no,2013,yes,0,cellular,134,1,-1,0,unknown,yes
37,management,married,tertiary,no,2601,yes,0,cellular,91,1,91,9,failure,yes
37,technician,single,tertiary,no,621,no,0,cellular,529,1,91,2,success,yes
23,student,single,secondary,no,854,no,0,cellular,199,3,186,2,success,yes
58,admin.,married,secondary,no,593,no,0,cellular,214,1,91,4,success,yes
45,management,married,tertiary,no,650,yes,0,cellular,89,4,185,6,success,yes
30,unemployed,single,secondary,no,2331,no,0,cellular,335,1,95,2,success,yes
23,student,single,secondary,no,1590,no,0,cellular,377,1,91,1,success,yes
34,management,married,tertiary,no,695,yes,0,cellular,306,1,94,4,success,yes
27,management,single,tertiary,no,364,yes,0,cellular,203,3,-1,0,unknown,yes
28,student,single,tertiary,no,1833,no,0,cellular,657,4,-1,0,unknown,yes
61,self-employed,divorced,tertiary,no,3801,no,0,cellular,392,3,189,1,success,yes
27,blue-collar,single,secondary,no,958,no,0,cellular,169,1,91,2,success,yes
34,management,single,tertiary,no,2199,no,0,unknown,384,1,-1,0,unknown,yes
52,technician,married,secondary,no,619,yes,0,cellular,218,1,63,5,failure,yes
28,technician,single,secondary,no,578,yes,0,cellular,414,2,-1,0,unknown,yes
35,management,single,tertiary,no,1099,no,0,cellular,735,1,561,2,success,yes
66,retired,married,secondary,no,2279,no,1,cellular,230,1,181,1,success,yes
52,services,married,secondary,no,1361,no,1,cellular,220,1,553,4,failure,yes
26,admin.,single,tertiary,no,2384,yes,1,cellular,267,1,-1,0,unknown,yes
38,management,single,tertiary,no,878,yes,0,cellular,253,2,555,6,success,yes
59,self-employed,married,tertiary,no,2124,no,0,cellular,220,4,94,2,success,yes
47,blue-collar,married,secondary,no,1837,yes,0,cellular,386,1,262,7,success,yes
22,student,single,unknown,no,1573,no,0,cellular,143,3,192,1,failure,yes
82,retired,married,secondary,no,545,no,0,telephone,328,1,-1,0,unknown,yes
60,retired,divorced,secondary,no,425,no,0,cellular,300,1,184,1,success,yes
53,management,married,tertiary,no,1020,no,0,unknown,390,1,-1,0,unknown,yes
39,management,single,tertiary,no,1178,no,0,cellular,541,1,189,1,failure,yes
27,unknown,single,unknown,no,750,no,0,cellular,324,1,-1,0,unknown,yes
35,management,married,tertiary,no,1704,no,0,cellular,153,1,-1,0,unknown,yes
80,housemaid,married,primary,no,424,no,0,cellular,637,1,189,1,failure,yes
47,admin.,married,secondary,no,791,no,0,cellular,267,1,187,5,success,yes
72,retired,divorced,tertiary,no,861,no,0,cellular,277,1,-1,0,unknown,yes
45,management,single,tertiary,no,906,no,0,cellular,93,2,265,11,other,yes
37,unemployed,married,tertiary,no,3496,no,0,telephone,365,1,176,6,failure,yes
29,self-employed,single,tertiary,no,1218,no,0,cellular,130,1,103,7,failure,yes
40,management,single,tertiary,no,424,yes,0,cellular,226,2,182,6,failure,yes
32,management,married,tertiary,no,726,yes,1,unknown,59,1,384,2,failure,yes
20,student,single,secondary,no,639,no,0,cellular,173,1,92,6,success,yes
48,housemaid,married,tertiary,no,3268,no,0,cellular,125,2,184,2,success,yes
60,admin.,married,secondary,no,530,no,0,cellular,135,1,187,4,success,yes
70,retired,married,primary,no,2291,no,0,cellular,692,1,184,5,failure,yes
78,retired,divorced,secondary,no,2694,no,0,cellular,149,1,-1,0,unknown,yes
52,admin.,single,unknown,no,2231,no,0,cellular,240,2,-1,0,unknown,yes
61,self-employed,divorced,tertiary,no,3401,no,0,cellular,479,2,-1,0,unknown,yes
27,services,single,secondary,no,619,yes,0,cellular,414,3,-1,0,unknown,yes
63,technician,married,secondary,no,1373,no,0,cellular,316,1,388,1,success,yes
59,technician,married,secondary,no,3508,yes,0,cellular,1262,1,461,1,failure,yes
22,student,single,secondary,no,1351,no,0,telephone,167,1,191,3,success,yes
66,management,married,unknown,no,2193,yes,0,cellular,96,1,87,10,failure,yes
74,retired,married,primary,no,1730,no,0,cellular,383,2,-1,0,unknown,yes
52,technician,married,secondary,no,541,no,0,cellular,947,3,186,6,success,yes
71,retired,divorced,secondary,no,424,no,0,cellular,768,1,171,1,success,yes
33,management,married,tertiary,no,495,no,0,cellular,333,3,102,2,failure,yes
56,technician,married,secondary,no,2076,no,1,cellular,227,1,192,4,success,yes
30,management,single,tertiary,no,3253,no,0,cellular,425,1,191,3,success,yes
73,retired,married,unknown,no,942,no,0,telephone,268,3,133,2,success,yes
28,blue-collar,single,secondary,no,383,yes,0,cellular,523,1,89,11,failure,yes
27,technician,single,tertiary,no,1459,no,0,cellular,656,1,-1,0,unknown,yes
38,services,single,secondary,no,515,no,0,cellular,205,1,-1,0,unknown,yes
28,technician,single,secondary,no,1021,yes,0,cellular,175,1,288,2,failure,yes
37,management,single,tertiary,no,1422,yes,0,cellular,311,1,152,2,success,yes
47,technician,married,primary,no,659,no,0,cellular,134,2,203,1,other,yes
60,retired,divorced,tertiary,no,426,no,0,cellular,226,4,390,2,other,yes
42,technician,married,secondary,no,3175,yes,0,cellular,309,2,-1,0,unknown,yes
27,student,single,tertiary,no,735,no,0,telephone,185,3,322,1,other,yes
25,student,single,secondary,no,578,no,0,cellular,139,1,180,2,failure,yes
90,retired,divorced,primary,no,1129,no,0,telephone,555,1,-1,0,unknown,yes
29,student,single,unknown,no,3491,no,0,cellular,143,2,198,1,failure,yes
29,technician,single,tertiary,no,2365,yes,0,cellular,353,1,86,5,failure,yes
63,retired,married,secondary,no,2559,no,0,cellular,178,2,-1,0,unknown,yes
